Time (s),Voltage (V)
-8.198000000000001e-05,0.00011999999696854502
-8.197000000006079e-05,0.00011999999696854502
-8.196000000012156e-05,0.00011999999696854502
-8.195000000018234e-05,0.00011999999696854502
-8.194000000024311e-05,0.00011999999696854502
-8.193000000030388e-05,0.00011999999696854502
-8.192000000036466e-05,7.999999797903001e-05
-8.191000000042543e-05,0.00019999999494757503
-8.190000000048621e-05,0.00031999999191612005
-8.189000000054698e-05,0.0
-8.188000000060776e-05,-3.9999998989515007e-05
-8.187000000066853e-05,0.00011999999696854502
-8.186000000072931e-05,0.00015999999595806003
-8.185000000079008e-05,0.00023999999393709004
-8.184000000085086e-05,0.00015999999595806003
-8.183000000091163e-05,3.9999998989515007e-05
-8.18200000009724e-05,7.999999797903001e-05
-8.181000000103318e-05,0.00015999999595806003
-8.180000000109396e-05,0.00019999999494757503
-8.179000000115473e-05,0.00011999999696854502
-8.17800000012155e-05,7.999999797903001e-05
-8.177000000127628e-05,0.00011999999696854502
-8.176000000133705e-05,0.00019999999494757503
-8.175000000139783e-05,0.00011999999696854502
-8.17400000014586e-05,7.999999797903001e-05
-8.173000000151938e-05,0.00011999999696854502
-8.172000000158015e-05,0.00015999999595806003
-8.171000000164093e-05,0.00011999999696854502
-8.17000000017017e-05,7.999999797903001e-05
-8.169000000176248e-05,7.999999797903001e-05
-8.168000000182325e-05,0.00019999999494757503
-8.167000000188403e-05,0.00015999999595806003
-8.16600000019448e-05,7.999999797903001e-05
-8.165000000200558e-05,0.00011999999696854502
-8.164000000206635e-05,0.00011999999696854502
-8.163000000212713e-05,0.00015999999595806003
-8.16200000021879e-05,0.00011999999696854502
-8.161000000224868e-05,7.999999797903001e-05
-8.160000000230945e-05,0.00011999999696854502
-8.159000000237022e-05,0.00011999999696854502
-8.1580000002431e-05,7.999999797903001e-05
-8.157000000249177e-05,7.999999797903001e-05
-8.156000000255255e-05,0.00015999999595806003
-8.155000000261332e-05,0.00015999999595806003
-8.15400000026741e-05,0.00011999999696854502
-8.153000000273487e-05,7.999999797903001e-05
-8.152000000279565e-05,7.999999797903001e-05
-8.151000000285642e-05,0.00011999999696854502
-8.15000000029172e-05,0.00011999999696854502
-8.149000000297797e-05,0.00011999999696854502
-8.148000000303875e-05,0.00011999999696854502
-8.147000000309952e-05,0.00011999999696854502
-8.14600000031603e-05,0.00011999999696854502
-8.145000000322107e-05,0.00011999999696854502
-8.144000000328185e-05,0.00015999999595806003
-8.143000000334262e-05,0.00011999999696854502
-8.14200000034034e-05,0.00011999999696854502
-8.141000000346417e-05,0.00011999999696854502
-8.140000000352494e-05,0.00011999999696854502
-8.139000000358572e-05,0.00011999999696854502
-8.13800000036465e-05,0.00011999999696854502
-8.137000000370727e-05,0.00015999999595806003
-8.136000000376804e-05,0.00011999999696854502
-8.135000000382882e-05,0.00011999999696854502
-8.134000000388959e-05,0.00011999999696854502
-8.133000000395037e-05,0.00011999999696854502
-8.132000000401114e-05,0.00011999999696854502
-8.131000000407192e-05,0.00011999999696854502
-8.130000000413269e-05,0.00011999999696854502
-8.129000000419347e-05,0.00011999999696854502
-8.128000000425424e-05,0.00011999999696854502
-8.127000000431502e-05,0.00011999999696854502
-8.126000000437579e-05,0.00011999999696854502
-8.125000000443657e-05,0.00011999999696854502
-8.124000000449734e-05,0.00015999999595806003
-8.123000000455811e-05,0.00011999999696854502
-8.122000000461889e-05,0.00011999999696854502
-8.121000000467966e-05,0.00011999999696854502
-8.120000000474044e-05,0.00011999999696854502
-8.119000000480121e-05,0.00011999999696854502
-8.118000000486199e-05,0.00011999999696854502
-8.117000000492276e-05,0.00011999999696854502
-8.116000000498354e-05,0.00011999999696854502
-8.115000000504431e-05,0.00011999999696854502
-8.114000000510509e-05,0.00011999999696854502
-8.113000000516586e-05,0.00011999999696854502
-8.112000000522664e-05,0.00011999999696854502
-8.111000000528741e-05,0.00011999999696854502
-8.110000000534819e-05,0.00011999999696854502
-8.109000000540896e-05,0.00011999999696854502
-8.108000000546974e-05,0.00011999999696854502
-8.107000000553051e-05,0.00011999999696854502
-8.106000000559128e-05,0.00011999999696854502
-8.105000000565206e-05,0.00011999999696854502
-8.104000000571283e-05,0.00011999999696854502
-8.103000000577361e-05,0.00011999999696854502
-8.102000000583438e-05,0.00015999999595806003
-8.101000000589516e-05,0.00015999999595806003
-8.100000000595593e-05,0.00011999999696854502
-8.099000000601671e-05,0.00011999999696854502
-8.098000000607748e-05,0.00015999999595806003
-8.097000000613826e-05,0.00015999999595806003
-8.096000000619903e-05,0.00015999999595806003
-8.09500000062598e-05,0.00019999999494757503
-8.094000000632058e-05,0.00019999999494757503
-8.093000000638136e-05,0.00019999999494757503
-8.092000000644213e-05,0.00023999999393709004
-8.09100000065029e-05,0.00023999999393709004
-8.090000000656368e-05,0.00027999999292660505
-8.089000000662445e-05,0.00031999999191612005
-8.088000000668523e-05,0.00031999999191612005
-8.0870000006746e-05,0.00035999999090563506
-8.086000000680678e-05,0.00039999998989515007
-8.085000000686755e-05,0.00043999998888466507
-8.084000000692833e-05,0.0004799999878741801
-8.08300000069891e-05,0.0005199999868636951
-8.082000000704988e-05,0.0005599999858532101
-8.081000000711065e-05,0.0005999999848427251
-8.080000000717143e-05,0.0006399999838322401
-8.07900000072322e-05,0.0006799999828217551
-8.078000000729298e-05,0.0007599999808007851
-8.077000000735375e-05,0.0008399999787798151
-8.076000000741453e-05,0.0008799999777693301
-8.07500000074753e-05,0.0009199999767588452
-8.074000000753608e-05,0.0009599999757483602
-8.073000000759685e-05,0.0009999999747378752
-8.072000000765762e-05,0.0010399999737273902
-8.07100000077184e-05,0.0010799999727169052
-8.070000000777917e-05,0.0011199999717064202
-8.069000000783995e-05,0.0011599999706959352
-8.068000000790072e-05,0.0011999999696854502
-8.06700000079615e-05,0.0012399999686749652
-8.066000000802227e-05,0.0012399999686749652
-8.065000000808305e-05,0.0012799999676644802
-8.064000000814382e-05,0.0013199999666539952
-8.06300000082046e-05,0.0013199999666539952
-8.062000000826537e-05,0.0013599999656435102
-8.061000000832615e-05,0.0013599999656435102
-8.060000000838692e-05,0.0013599999656435102
-8.05900000084477e-05,0.0013599999656435102
-8.058000000850847e-05,0.0013599999656435102
-8.057000000856925e-05,0.0013599999656435102
-8.056000000863002e-05,0.0013599999656435102
-8.05500000086908e-05,0.0013599999656435102
-8.054000000875157e-05,0.0013599999656435102
-8.053000000881234e-05,0.0013599999656435102
-8.052000000887312e-05,0.0013199999666539952
-8.05100000089339e-05,0.0013199999666539952
-8.050000000899467e-05,0.0012799999676644802
-8.049000000905544e-05,0.0012399999686749652
-8.048000000911622e-05,0.0011999999696854502
-8.047000000917699e-05,0.0011999999696854502
-8.046000000923777e-05,0.0011199999717064202
-8.045000000929854e-05,0.0010799999727169052
